Epoch,Ours,ResNet-50,ResNet-101,ResNeXt-50,ResNeXt-101
1,1.1520006411215835,2.8192456750308765,2.901418517617618,2.8542693853378296,2.8640370544265297
2,0.9543711858637192,1.8728585488655989,1.9285104520180647,1.910420354674844,1.8779277626205888
3,0.871434699086582,1.8340901241582983,1.8879704826018389,1.8905375880353592,1.846965011428384
4,0.8728511684081134,1.7879477739334106,1.8812961928984695,1.8246913622407352,1.8393344002611496
5,0.7994711206239813,1.8433834209161648,1.8820395329419304,1.8241778261521284,1.8330381547703465
6,0.7428290861494401,1.8424514426904568,1.862233530072605,1.8003851210369783,1.81041516977198
7,0.7372143110808205,1.8136301917188309,1.8731982953408184,1.774417312706218,1.845876041580649
8,0.6935031747116762,1.816791439757628,1.8387093333637008,1.7689507708829992,1.779816241825328
9,0.6666116547935149,1.7766835303867563,1.8192159428316004,1.7798265358980965,1.7882069314227385
10,0.68427855126998,1.7784521159003763,1.824231820947984,1.7532580985742456,1.829756803372327
11,0.6674252450466156,1.7703135223949658,1.818042961990132,1.7636846935047823,1.7867894488222458
12,0.612832165816251,1.777395925101112,1.8132747061112349,1.7279639664818258,1.7782367397757135
13,0.6040012363125297,1.771426547976101,1.8284341096878047,1.7500338063520544,1.748828516286962
14,0.5981251974316204,1.7511973170673143,1.8100293734494377,1.775429185699014,1.7420933211550993
15,0.577942381886875,1.759575703564812,1.804391450741712,1.7496651130564072,1.7877561730497025
16,0.577185415169772,1.757387070094838,1.7991368700476251,1.792673847254585,1.7535498387673325
17,0.5382304393193301,1.7770755080615772,1.7666699851260466,1.7621751813327564,1.73497654059354
18,0.5465254853753483,1.7392093363930197,1.7921397615881527,1.7407148199922895,1.771549964652342
19,0.541983012767399,1.7297644685296452,1.7921601674135994,1.6922887844197891,1.712754880680757
20,0.5370664614088395,1.7537994630196516,1.7918299506692326,1.725821431945352,1.750368728357203
21,0.5254250738550635,1.7565138690611894,1.791050458655638,1.7050046605222366,1.7024564567734213
22,0.5349831020130831,1.7376228045014774,1.7871026992797852,1.677645651733174,1.74721363362144
23,0.4739264390047858,1.727926366469439,1.7840308266527511,1.7079148292541504,1.707193784853991
24,0.4867025052799898,1.7385282551541048,1.7723919889506172,1.6857060404384838,1.7187158570570105
25,0.494146762525334,1.756388997330385,1.7688962641884298,1.668585181236267,1.7454981593524708
26,0.5155197408269433,1.7399256159277523,1.7729630400152767,1.6526958486613106,1.700104815118453
27,0.4971765306066064,1.7072121150353377,1.7814326777177698,1.6687711372094995,1.7133905116249533
28,0.483704372363932,1.7074919483240911,1.747814977870268,1.6357783745316898,1.723706974702723
29,0.4868821528028039,1.7033562484909506,1.758176929810468,1.650653229040258,1.6816097743370957
30,0.4861503225915572,1.691074988421272,1.750582467107212,1.6465432924382828,1.7075294361394997
31,0.4888783588128931,1.7050414260695963,1.7550052474526798,1.623241158092723,1.6849434516009163
32,0.4636727992226095,1.660202243748833,1.7442166279343998,1.6195089781985563,1.6668689426253824
33,0.4561914538635927,1.7098833708202137,1.7495571725508745,1.616829209467944,1.6735706820207483
34,0.4878888787592159,1.637342663372264,1.7327787104774923,1.602054154171663,1.6422518176190994
35,0.4860416878672207,1.662577243412242,1.7541966262985678,1.5876959071439856,1.6579911533524008
36,0.5064444603288875,1.669830529128804,1.7372979626936071,1.6540356629035051,1.6758868659243864
37,0.4836719053633073,1.6892584106501412,1.7150397195535547,1.5845976927701164,1.624217755654279
38,0.4421385263695436,1.6495062708854675,1.739265319179086,1.6176226770176607,1.6413682173280155
39,0.4613630570033017,1.687062168822569,1.7065771677914787,1.6093577462084152,1.6438534154611475
40,0.4588420461205875,1.6504563724293428,1.7268746986108667,1.5914688180474674,1.6516727068844963
41,0.4705050885677337,1.6678651536212248,1.701965850942275,1.545262007152333,1.656606071135577
42,0.466751473791459,1.6526007476974935,1.728809679255766,1.541386116953457,1.6106138264431673
43,0.4587065270718406,1.6497656071887297,1.7609298825263977,1.5721886789097506,1.6535784812534555
44,0.4533811641090056,1.638968050479889,1.696943125304054,1.5540105840739082,1.6376030550283545
45,0.4368977739530451,1.6373270574737997,1.713101832305684,1.6033122188904707,1.616392892949721
46,0.4069082833388272,1.660577149952159,1.757728990386514,1.5462746164377998,1.607887948260588
47,0.4452255403294283,1.676950083059423,1.704540704979616,1.5281714972327738,1.5967027019051945
48,0.4506928806795793,1.6451188956989962,1.7314032175961662,1.5408190699184643,1.5927245651974398
49,0.4393630886779112,1.6237556618802689,1.6836284574340372,1.519003573585959,1.6123540296274073
50,0.4242865171502618,1.595638187492595,1.7063410317196566,1.5487226808772367,1.61614907839719
51,0.4476770898875068,1.657978685463176,1.7277920000693376,1.5141128371743595,1.5968193446888643
52,0.4219216038199032,1.6448878891327805,1.7122244519345902,1.5668190507327808,1.6500640055712532
53,0.4280360612799139,1.637842833995819,1.7118058555266435,1.5123301393845503,1.6139541829333586
54,0.4292071409085217,1.621320128440857,1.7034746653893416,1.5341245391789604,1.5826126862974728
55,0.4155392138396992,1.5821282618186052,1.6897155011401457,1.5160474216236788,1.602767544634202
56,0.4311553204760832,1.6317031979560852,1.7028629920061895,1.5385567475767696,1.5645003564217512
57,0.4360648884492762,1.6056943956543417,1.6745254712946274,1.4985565928851856,1.5260843283989851
58,0.4456948673023897,1.5788590522373425,1.6443009832326103,1.5152815440121818,1.5721035810077892
59,0.409400726942455,1.5969811818178965,1.7039161604993485,1.4615274141816532,1.5719638607081243
60,0.4311893573578666,1.620035494075102,1.666313294102164,1.498567570658291,1.5589352320222294
61,0.460367656805936,1.6344633663401884,1.6483111591900097,1.4760573892032398,1.5256872773170471
62,0.451058920691995,1.6086855811231278,1.6605951645795036,1.4978542608373306,1.6068553188267876
63,0.4384123078163932,1.5850213520667131,1.6883463228450102,1.5611366524415855,1.522964358329773
64,0.4314964957096997,1.606878985376919,1.6685093851650463,1.4740909934043884,1.5067444548887363
65,0.4440966572831659,1.5351686652968912,1.667664983693291,1.4758746659054476,1.550806865972631
66,0.4016696959733963,1.582079091492821,1.6559067684061386,1.476769696263706,1.5326566766290104
67,0.4231134644326041,1.561551430646111,1.7263297228252186,1.437031724873711,1.5150519854882183
68,0.4040531209286521,1.5591962758232565,1.66700118078905,1.481398319496828,1.4951840709237492
69,0.4142908900976181,1.546663925928228,1.650539689204272,1.4534232756670784,1.4895302057266235
70,0.4181021697380963,1.5929955279125887,1.6523715432952433,1.427533275940839,1.5123045935350306
71,0.4093177108203663,1.5649414798792671,1.653890707913567,1.386686829959645,1.4936965178040895
72,0.4271504510851467,1.5656747782931608,1.6121187841191011,1.4511726463542265,1.5079943748081432
73,0.4164748472325942,1.583330347257502,1.6529431658632614,1.4659623363438774,1.4946912667330574
74,0.4003405430737664,1.56365707691978,1.6438741052851955,1.4249229851891012,1.478862751932705
75,0.3809758749078302,1.530347301679499,1.6304832381360672,1.4187607099028194,1.4784976243972778
76,0.4283134078278261,1.5076927717994242,1.6581785293186413,1.3701013361706451,1.4879759830587052
77,0.4325039535760879,1.5107014003921957,1.6303807391839868,1.390811983276816,1.4831345116390902
78,0.4291513570967842,1.5217161704512203,1.6009496064747082,1.4468845374443953,1.4474576115608215
79,0.3992232662789962,1.5793434136054094,1.602943315225489,1.4117570519447329,1.4831437328282524
80,0.4032346395885243,1.575386306818794,1.628997620414285,1.3912190058652092,1.4587628631030811
81,0.4228060175390804,1.4973942427074207,1.6089135443463043,1.4012880500625162,1.478681950008168
82,0.4291022954618229,1.4994667032185722,1.5921146378797644,1.3914008526241075,1.4326162198010612
83,0.4073110433185802,1.4648232109406416,1.5835437038365532,1.3963734367314506,1.450694347129149
84,0.409702536814353,1.5360481598797966,1.6001742552308476,1.3806753053384668,1.418488365762374
85,0.4005130468045964,1.5253505566540886,1.5729759826379663,1.4002956572700949,1.3880411526736092
86,0.3842937148669186,1.501777494654936,1.589354651815751,1.37309031977373,1.4246432991588818
87,0.4027999762226553,1.5141018243396984,1.5463600930045631,1.354400708394892,1.4132487423279707
88,0.4116632973446565,1.4875632559551912,1.5668255546513723,1.3721380759687984,1.404192072503707
89,0.397176915231873,1.4775758560966044,1.5620838614071118,1.3274233165909262,1.4476176114643322
90,0.3857299755601322,1.4694467607666464,1.5758523660547592,1.3438286150203032,1.401604662923252
91,0.4077427571310716,1.476863549036138,1.5751743106281055,1.3631862542208504,1.4023696043912102
92,0.4050691127777099,1.440669785527622,1.5834928540622486,1.3430525309899275,1.361256900955649
93,0.4035869898164974,1.49025937388925,1.566185078200172,1.3696403222925522,1.3467779510161455
94,0.4175207045148401,1.46162650865667,1.5684439364601583,1.388591072138618,1.4109829488922567
95,0.4060130110558341,1.4594420334872078,1.548807649051442,1.3113357915597803,1.3709667605512283
96,0.4139915950158063,1.4424629947718453,1.543501285945668,1.2814113427610958,1.373002052307129
97,0.3898178856162464,1.453485821976381,1.5540627416442423,1.3141272032962126,1.3762063699610092
98,0.3909162467016893,1.4744242920595056,1.56423983854406,1.3546911723473494,1.3636669902240528
99,0.3658627762514002,1.4631990895551794,1.524109184741974,1.3211125345791088,1.3469945753321928
100,0.3919355755343157,1.4348144741619335,1.515007899088018,1.3189099010299234,1.3149597785052132
101,0.390049183193375,1.4357813035740572,1.5512411454144646,1.2919824333751904,1.3237960934638977
102,0.3999464643352172,1.4533404181985294,1.5130200350985807,1.3432208439883064,1.3583002335884993
103,0.3824376122039907,1.426415296161876,1.5245844476363235,1.2921424297725452,1.370976076406591
104,0.3980619223678813,1.427664322011611,1.504640165497275,1.2686445713043213,1.3232248004745035
105,0.3706004347871331,1.4356692713849686,1.5002869613030378,1.3019618847790886,1.3081217092626236
106,0.3826496864066404,1.397600720910465,1.497079428504495,1.297175456495846,1.329363928121679
107,0.3740455928970785,1.3715960418476778,1.4919252851430107,1.285607990096597,1.3270593636176164
108,0.409087458077599,1.381820121232201,1.5125689050730535,1.3207658599404728,1.304189012331121
109,0.3925592268214506,1.4016042351722715,1.4805700743899626,1.2890744559905107,1.2823563147993648
110,0.3857520809944938,1.3689290285110474,1.4883156243492577,1.2781060443204992,1.3018831119817846
111,0.3839531497043721,1.3490825961617865,1.519653386929456,1.2601324425024143,1.311209208825055
112,0.3848843145019868,1.3864318132400513,1.5289462664548088,1.2411415261380814,1.3160445620031918
113,0.3754455999416463,1.3925147687687591,1.4638166182181414,1.271151048295638,1.3046749865307528
114,0.3823902887456557,1.404405299355002,1.454712103394901,1.256632310502669,1.2873752502834095
115,0.3758349339751636,1.3718270975000717,1.48714017868042,1.2615536801955278,1.294041938641492
116,0.3682121792260338,1.377258581273696,1.4677162731395048,1.2665574445443994,1.2984365505330704
117,0.3941778908757603,1.3840008763705982,1.4628171184483696,1.2533542373601128,1.2962937249856836
118,0.375441304901067,1.3919632154352524,1.441932969233569,1.2764455220278572,1.292026113061344
119,0.3789893537759781,1.393618503037621,1.4667433079551249,1.2555043241556954,1.269893130835365
120,0.3968049392980687,1.3422618508338928,1.4541461502804476,1.2528952710768757,1.2399073839187622
121,0.3787046653382918,1.3355097314890694,1.3995870597222273,1.2837837408570685,1.2479480645235848
122,0.3718230154584436,1.331852278288673,1.3853325738626368,1.2675322434481453,1.235004172605627
123,0.3729476017110488,1.341550301103031,1.443397662218879,1.2619325693915873,1.256319186266731
124,0.3505945074207642,1.350770403357113,1.426033328561222,1.246378242969513,1.30617359455894
125,0.3923100382089615,1.3686791938893936,1.3859436687301188,1.2578435925876392,1.258052811903112
126,0.3575425630106645,1.3310708543833565,1.3738727008595186,1.2959157438839184,1.2590309626915877
127,0.3620710145024692,1.3052709488307728,1.386053674361285,1.2397195907200085,1.2524841462864595
128,0.3623114754171932,1.308590811841628,1.3919418208739336,1.215806947034948,1.2320865427746492
129,0.3591250654529123,1.3455020119162169,1.339905297054964,1.2446962139185738,1.2285238644656014
130,0.3571120202541351,1.303728022996117,1.366116067942451,1.240670333890354,1.249812466256759
131,0.3699471056461334,1.316241948043599,1.369759507039014,1.2419198821572697,1.2452788493212532
132,0.3573391831973019,1.3106332175871904,1.3903338348164278,1.2204715013504028,1.2280436473734238
133,0.3502734917051652,1.289841865791994,1.3424970016759985,1.2204191123738009,1.2247607427484848
134,0.384107579203213,1.2801023581448725,1.4016917312846464,1.2259145624497358,1.2458174263729769
135,0.3721344611224006,1.3263050212579617,1.327240642379312,1.2274730591213,1.222778176560121
136,0.3717714942553464,1.3432853958185982,1.3241013533928816,1.2150056327090544,1.179594306384816
137,0.3451403651167364,1.3115107697599075,1.3103609260390787,1.220955368350534,1.2045376791673548
138,0.362677209517535,1.2824184438761543,1.3286800104029035,1.216947218951057,1.2358784184736364
139,0.3603097989278681,1.275084947838503,1.334515084238613,1.2223623394966123,1.2232605604564442
140,0.3531351299846874,1.2523679277476143,1.3103351628079134,1.2046500689843125,1.2461855131037094
141,0.3508284284788019,1.2584479731671951,1.2980345101917492,1.2435558298054863,1.1967223286628723
142,0.3710134853334987,1.2742585469694698,1.3427814946455114,1.2455397704068352,1.2018197669702415
143,0.3535903701010872,1.2734749036676742,1.271070476840524,1.242355160853442,1.214053757050458
144,0.3473304957151413,1.2514744611347424,1.3245313973987805,1.2379103899002075,1.1928411827367895
145,0.3620498662485796,1.2544730375794804,1.3049685148631824,1.1923256446333492,1.1870364020852482
146,0.3382644644554923,1.287903277313008,1.295027238481185,1.216983451562769,1.184392964138704
147,0.3356608406585805,1.285601892892052,1.2916104442933027,1.2207144919563742,1.1959914039163029
148,0.3561519103891709,1.2647792241152596,1.3184958591180689,1.2043136919246,1.1990819468217735
149,0.3400129167472615,1.2825506610028885,1.273141117656932,1.2176064252853394,1.2069780546076156
150,0.3618429005146026,1.2526463059818045,1.2976489908554976,1.2029045504682203,1.1981456244693085
151,0.3463067272130181,1.2395143088172464,1.2499211220180286,1.213151300654692,1.187151635394377
152,0.3727107293465558,1.2314165304688849,1.2758152449832243,1.1772273288053623,1.192415111205157
153,0.361093529883553,1.256649557281943,1.253714449265424,1.1636714339256289,1.1778208999072803
154,0.3447781468138975,1.247693089877858,1.2783381027333878,1.1849640642895418,1.1798964072676266
155,0.3443580874625374,1.2515249602934893,1.264624932233025,1.195232349283555,1.1969851886524874
156,0.3523548061356825,1.239353176425485,1.2505498002557194,1.17298305385253,1.1818853441406698
157,0.3365131327334572,1.2850854537066292,1.2654946621726542,1.160187756313997,1.1828053523512447
158,0.3555976056000766,1.2227949815637924,1.2557642109253828,1.1716236051391151,1.1730495165376102
159,0.3512734770774841,1.2570984889479244,1.2428496515049654,1.175539840670193,1.1543038312126608
160,0.3384819223600275,1.2343903078752403,1.2745048824478598,1.1902011457611532,1.1835213198381311
161,0.3461141717784545,1.2215310335159302,1.2611881424398983,1.193891002851374,1.160886592724744
162,0.3431498978067847,1.238527154221254,1.244561707272249,1.1721881067051607,1.1653489715912764
163,0.3523663150913575,1.2404298782348633,1.259185626226313,1.1767324770198149,1.1953336175750284
164,0.3350408831063439,1.2069780090275932,1.2224010404418495,1.1551791885319878,1.1777183658936443
165,0.3450385025318931,1.2067870287334217,1.239379223655252,1.1650768132770764,1.1657219774582808
166,0.3323205393903395,1.2255533057100632,1.2352221713346594,1.176481404725243,1.1641646202872782
167,0.3375667105702793,1.2025659890735851,1.199754231116351,1.1826195822042578,1.1531511229627274
168,0.3321922982440275,1.203709595343646,1.2189588020829594,1.1526280185755562,1.1663750234772177
169,0.3493039494051653,1.205591180745293,1.2380738153177149,1.187821065678316,1.153979950091418
170,0.3534158573431127,1.188739860759062,1.2263593112721165,1.1892004574046415,1.142454291091246
171,0.3385021458653843,1.2334131317980148,1.2221505571814144,1.1560944879756254,1.169914834639605
172,0.3505953313673244,1.198152500040391,1.240163291201872,1.1750972972196692,1.1800342307371252
173,0.3309449807685964,1.193085551261902,1.249200908576741,1.1802923504044027,1.1568785695468675
174,0.3413577675819397,1.1917132524883045,1.2050257290110868,1.1457498178762549,1.1515198139583362
175,0.3476819913176929,1.2066901817041285,1.2115784953622255,1.171006679534912,1.1479903073871838
176,0.324400584487354,1.175108418745153,1.2169139069669388,1.156556883279015,1.1478202413110172
177,0.3384394540506251,1.183405735913445,1.2236965824575985,1.1471376664498274,1.145376815515406
178,0.3264747761628207,1.1601367978488697,1.2316321239751928,1.14167604376288,1.1596164668307585
179,0.3271063136703828,1.1786406636238098,1.2059557122342728,1.1529361149844002,1.1687047972398643
180,0.3310369840439628,1.163285847972421,1.2404586462413565,1.1313606044825386,1.180223103831796
181,0.3440912251963335,1.1789188279825098,1.2123272278729609,1.1285847425460815,1.1456318357411552
182,0.3217337885323693,1.2165023333886091,1.2084975488045635,1.1613999499994163,1.1579246836550094
183,0.3268023264758727,1.2052463187890894,1.1880096793174744,1.1477842365994173,1.1675364585483776
184,0.3311009319389568,1.1761375069618225,1.201182242702035,1.1302288174629211,1.1507097903419945
185,0.3263229640091167,1.1610173302538254,1.195948386893553,1.1475007078226875,1.1428433271015392
186,0.3361301790265476,1.1722227370037752,1.211836436215569,1.1264266161357654,1.141417030025931
187,0.3245774086783914,1.171305964974796,1.2227597271694857,1.1406442417817957,1.1449655680095447
188,0.3306421602473539,1.174134391195634,1.1957920333918404,1.1191113240578596,1.1414663791656494
189,0.3312770934665904,1.1795267918530632,1.216768948470845,1.147194059456096,1.1554598001872791
190,0.3269851610941045,1.1690655876608456,1.1987245678901672,1.1360479417969198,1.1530668139457705
191,0.3364866910611881,1.1822176575660706,1.2087559805196877,1.1099482073503382,1.129933732397416
192,0.3268383969278896,1.175048530101776,1.205877093707814,1.1391906878527474,1.172975950381335
193,0.3285511802224552,1.17220557086608,1.2244131144355326,1.1429080822888542,1.13098184150808
194,0.3289874274941051,1.1755955429638134,1.2010509652249954,1.1399908206042122,1.1242689840933855
195,0.3283727554713978,1.1640755744541391,1.2007014190449434,1.1336530271698446,1.143448317752165
196,0.325648448046516,1.1733725666999817,1.1858117370044483,1.1500361421528984,1.1194979548454285
197,0.3226256659802268,1.1423680186271667,1.2108940517201143,1.1324855895603405,1.1515959290897144
198,0.3201291341991985,1.1701828907517826,1.1806928620618933,1.1251456772579866,1.1523126819554497
199,0.3236644285566666,1.13922878223307,1.2070832497933333,1.1266252819229574,1.1516893225557665
200,0.3244895645800759,1.1697737995316,1.1941144010599922,1.1062913992825676,1.1602699511191423
201,0.3253490959896761,1.1363029024180245,,1.1148035526275637,
202,0.3317139534389271,1.1697548347360949,,1.1234246597570532,
203,0.3182493684922947,1.1579138776835274,,1.144054181435529,
204,0.3205345457091051,1.1439910285613115,,1.1331970796865576,
205,0.3198106429156135,1.1621411968679989,,1.1328725429142223,
206,0.3276458750752842,1.1669159706901102,,1.1005909267593832,
207,0.3314868702607996,1.1692406500087065,,1.1240789890289309,
208,0.3251038404072032,1.1402065122828764,,1.1209308715427624,
209,0.3220328224055907,1.1536869652131023,,1.1138982246903812,
210,0.3291002354201148,1.1495956357787638,,1.1064326447599075,
211,0.3325912777115317,1.1502279989859636,,1.1299065772224874,
212,0.3295705178204705,1.1669990209972156,,1.1152124475030338,
213,0.3213737791075426,1.1362333613283493,,1.1267620184842275,
214,0.3210644064580693,1.1385131057570963,,1.1187953808728386,
215,0.3308586153913946,1.15206479325014,,1.127753923921024,
216,0.3264432900092181,1.1574015932924606,,1.1360562794348772,
217,0.3123615550644257,1.133261221296647,,1.1188349057646358,
218,0.3220377599491792,1.1682309543385223,,1.1138050906798418,
219,0.3241453267195645,1.1393270808107712,,1.1219395714647629,
220,0.3215739253689261,1.12508225440979,,1.1139567003530615,
221,0.3115634278339498,1.1348857914700228,,1.1016735048855053,
222,0.3230245753246195,1.1414633814026327,,1.1249283657354467,
223,0.3243137860999388,1.140461181893068,,1.12297641880372,
224,0.3308661772924311,1.161735054324655,,1.1037794456762426,
225,0.3237448168151519,1.1419109947541182,,1.1204903055639828,
226,0.3177827859626096,1.13074227290995,,1.1284777802579544,
227,0.3218765311381396,1.1439454485388365,,1.1000610344550188,
228,0.3173358045956668,1.1344487071037292,,1.1135763385716606,
229,0.3242045167614432,1.1351429539568283,,1.1039062878664805,
230,0.3378102639142205,1.152124418931849,,1.135105122538174,
231,0.3231992975753896,1.1421596057274763,,1.1025149156065548,
232,0.3123325503924313,1.1263692273813135,,1.0959322136991163,
233,0.3235240429639816,1.1268871040905224,,1.123072368257186,
234,0.329231329700526,1.1395527369835798,,1.117385762579301,
235,0.3282694983131745,1.1303888769710766,,1.0991559309117935,
236,0.3313296086647931,1.1215376012465532,,1.1057343553094303,
237,0.3233433471006505,1.1266881928724402,,1.1251307901214151,
238,0.3253053935135112,1.1548257259761583,,1.120626095463248,
239,0.3397225711275549,1.140638347934274,,1.1153475712327396,
240,0.3209624448243309,1.144317577866947,,1.120053375468535,
